gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,target
Male,Yes,no_enrollment,Graduate,STEM,10-14,4,66,0
Male,No,Full time course,High School,STEM,5-9,1,79,0
Male,No,Full time course,High School,STEM,10-14,>4,40,0
Female,No,Part time course,Graduate,STEM,1-4,2,136,0
Male,Yes,Part time course,Graduate,STEM,5-9,4,25,0
Female,No,Full time course,High School,STEM,<1,never,50,1
Male,Yes,Full time course,High School,STEM,5-9,never,3,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,42,0
Male,No,Full time course,Graduate,STEM,1-4,1,78,1
Male,No,Full time course,Graduate,STEM,1-4,never,4,0
Male,Yes,no_enrollment,Masters,STEM,5-9,2,146,0
Male,No,Full time course,High School,Business Degree,5-9,1,196,0
Male,No,no_enrollment,Graduate,STEM,1-4,never,50,1
Male,No,no_enrollment,Graduate,STEM,5-9,>4,84,0
Male,No,Full time course,Graduate,STEM,5-9,never,50,0
Male,No,no_enrollment,Graduate,Other,1-4,1,7,0
Male,No,no_enrollment,High School,Humanities,1-4,never,37,0
Male,No,no_enrollment,Masters,STEM,1-4,1,3,0
Male,Yes,no_enrollment,Masters,STEM,1-4,4,67,0
Male,No,no_enrollment,Masters,STEM,1-4,1,44,0
Male,No,no_enrollment,Masters,Other,<1,2,50,1
Other,No,Full time course,Graduate,STEM,10-14,1,16,0
Female,Yes,no_enrollment,Masters,STEM,>20,1,56,0
Male,Yes,Part time course,Graduate,STEM,5-9,never,39,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,117,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,57,1
Male,Yes,no_enrollment,Masters,STEM,5-9,never,44,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,50,1
Male,Yes,no_enrollment,Masters,STEM,5-9,>4,6,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,34,1
Male,No,no_enrollment,Primary School,STEM,<1,never,150,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,114,0
Male,No,Part time course,High School,STEM,5-9,1,43,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,never,33,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,77,1
Male,Yes,no_enrollment,Graduate,STEM,>20,1,302,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,6,1
Male,Yes,Part time course,Graduate,STEM,1-4,1,55,0
Male,Yes,no_enrollment,Primary School,STEM,>20,1,55,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,294,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,39,0
Female,Yes,Part time course,Graduate,STEM,1-4,1,272,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,57,1
Male,Yes,Part time course,Graduate,STEM,5-9,2,310,0
Male,No,Full time course,Graduate,STEM,5-9,never,92,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,19,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,34,1
Male,Yes,no_enrollment,Masters,STEM,1-4,1,92,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,86,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,7,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,4,0
Male,Yes,Full time course,Graduate,STEM,1-4,never,149,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,45,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,58,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,57,0
Male,No,no_enrollment,Masters,STEM,10-14,1,50,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,88,0
Male,Yes,no_enrollment,Masters,STEM,1-4,2,37,0
Male,Yes,Part time course,Phd,STEM,>20,>4,29,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,157,1
Female,Yes,no_enrollment,Graduate,Humanities,1-4,1,162,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,28,0
Male,Yes,no_enrollment,High School,STEM,10-14,never,150,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,29,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,45,0
Female,Yes,no_enrollment,Graduate,Business Degree,1-4,1,222,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,90,0
Male,No,Full time course,Graduate,STEM,<1,never,4,0
Male,No,no_enrollment,Masters,STEM,1-4,1,95,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,12,0
Male,Yes,no_enrollment,Graduate,Humanities,>20,>4,90,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,never,54,1
Female,No,Full time course,High School,STEM,1-4,never,14,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,290,1
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,6,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,176,0
Male,No,Full time course,Graduate,STEM,5-9,1,70,0
Male,Yes,no_enrollment,Masters,STEM,15-20,2,50,0
Male,No,Full time course,Graduate,STEM,1-4,never,21,0
Male,No,Full time course,Graduate,STEM,10-14,1,156,1
Male,No,no_enrollment,Graduate,STEM,1-4,4,18,0
Male,No,no_enrollment,Graduate,Other,>20,3,23,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,51,0
Male,No,no_enrollment,Graduate,Other,15-20,1,17,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,108,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,22,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,66,0
Male,No,Full time course,Graduate,STEM,<1,1,166,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,44,0
Male,No,no_enrollment,Graduate,STEM,5-9,never,134,1
Male,No,no_enrollment,Masters,Humanities,>20,>4,24,1
Male,No,Full time course,Graduate,STEM,5-9,1,92,1
Male,Yes,no_enrollment,High School,STEM,1-4,2,111,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,38,0
Male,No,Part time course,Graduate,STEM,1-4,never,47,1
Male,Yes,Part time course,High School,STEM,10-14,4,31,0
Male,Yes,no_enrollment,High School,STEM,10-14,1,85,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,120,1
Male,Yes,no_enrollment,Masters,STEM,15-20,1,13,0
Male,Yes,no_enrollment,High School,STEM,10-14,2,77,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,75,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,25,0
Female,Yes,no_enrollment,Graduate,STEM,15-20,>4,20,1
Male,Yes,Full time course,Masters,STEM,10-14,1,82,0
Male,No,no_enrollment,Graduate,Arts,1-4,3,178,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,15,0
Male,No,no_enrollment,High School,STEM,5-9,never,15,0
Female,Yes,no_enrollment,Masters,STEM,1-4,1,6,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,4,0
Male,No,no_enrollment,Graduate,Business Degree,1-4,1,51,0
Male,Yes,no_enrollment,Masters,STEM,5-9,4,45,0
Male,Yes,no_enrollment,High School,STEM,1-4,2,100,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,28,1
Male,No,Full time course,Graduate,STEM,5-9,1,86,1
Female,Yes,no_enrollment,Graduate,STEM,>20,1,134,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,22,0
Male,Yes,no_enrollment,High School,STEM,>20,>4,200,1
Male,No,no_enrollment,Masters,Other,<1,2,59,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,43,0
Male,Yes,no_enrollment,Masters,STEM,5-9,2,25,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,39,0
Female,Yes,no_enrollment,Masters,STEM,5-9,1,130,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,168,0
Female,Yes,Part time course,Graduate,STEM,<1,1,8,1
Male,Yes,Full time course,Graduate,STEM,10-14,never,9,0
Male,No,no_enrollment,High School,STEM,5-9,1,22,1
Male,Yes,no_enrollment,Masters,Humanities,5-9,1,198,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,214,1
Female,No,no_enrollment,Masters,STEM,5-9,4,72,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,40,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,1,138,0
Male,No,Part time course,High School,STEM,1-4,1,328,0
Female,Yes,no_enrollment,Graduate,STEM,10-14,>4,26,0
Male,No,no_enrollment,High School,STEM,1-4,never,55,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,260,0
Male,Yes,Full time course,Graduate,STEM,15-20,1,334,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,96,1
Male,Yes,Part time course,Graduate,STEM,1-4,1,148,0
Male,No,no_enrollment,Phd,STEM,>20,2,220,0
Male,Yes,Part time course,Graduate,STEM,5-9,2,17,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,102,0
Male,No,Full time course,Masters,STEM,1-4,4,40,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,37,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,65,0
Male,Yes,Full time course,Graduate,STEM,5-9,>4,9,0
Male,Yes,no_enrollment,Phd,STEM,5-9,4,26,0
Male,Yes,no_enrollment,Masters,STEM,1-4,2,41,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,109,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,34,1
Male,Yes,no_enrollment,Masters,STEM,15-20,1,18,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,106,0
Male,Yes,no_enrollment,Graduate,Business Degree,>20,>4,79,0
Male,No,Full time course,Primary School,STEM,1-4,2,58,0
Female,No,Full time course,Graduate,STEM,1-4,>4,122,1
Male,No,Full time course,Graduate,STEM,1-4,never,168,1
Male,No,no_enrollment,Masters,Humanities,>20,>4,118,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,56,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,72,0
Male,Yes,no_enrollment,High School,Humanities,10-14,4,94,0
Male,Yes,no_enrollment,High School,STEM,10-14,1,48,1
Male,Yes,no_enrollment,Masters,STEM,>20,>4,97,0
Male,No,no_enrollment,Graduate,STEM,>20,>4,132,0
Male,No,Full time course,High School,STEM,1-4,1,14,1
Male,Yes,Part time course,Graduate,STEM,1-4,2,328,1
Male,Yes,Full time course,Graduate,STEM,1-4,1,170,0
Male,Yes,Part time course,Graduate,STEM,10-14,2,34,0
Male,No,no_enrollment,High School,STEM,1-4,never,12,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,2,66,0
Female,Yes,no_enrollment,Graduate,STEM,10-14,>4,45,0
Male,No,no_enrollment,Primary School,STEM,<1,never,244,0
Male,Yes,no_enrollment,High School,STEM,10-14,1,57,0
Female,No,Full time course,Graduate,STEM,5-9,1,170,0
Other,No,Full time course,Graduate,STEM,1-4,2,25,0
Male,No,no_enrollment,Primary School,STEM,1-4,never,141,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,18,0
Male,No,no_enrollment,Graduate,STEM,5-9,2,36,0
Female,Yes,no_enrollment,Masters,STEM,10-14,>4,92,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,20,0
Male,No,Full time course,High School,STEM,5-9,1,79,0
Male,No,no_enrollment,Graduate,Other,5-9,2,18,0
Male,Yes,no_enrollment,Masters,Humanities,15-20,>4,52,0
Male,Yes,no_enrollment,High School,STEM,10-14,>4,118,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,17,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,64,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,50,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,107,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,26,0
Female,No,Full time course,Graduate,STEM,5-9,1,38,1
Female,No,Full time course,Graduate,STEM,1-4,never,102,1
Male,Yes,no_enrollment,Graduate,STEM,>20,1,22,0
Female,Yes,no_enrollment,Graduate,STEM,1-4,2,142,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,49,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,144,1
Male,No,Part time course,Primary School,STEM,1-4,never,20,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,30,0
Male,Yes,Full time course,Graduate,STEM,15-20,>4,26,0
Female,Yes,no_enrollment,Masters,STEM,>20,1,64,1
Male,Yes,no_enrollment,Masters,STEM,5-9,2,8,0
Male,Yes,no_enrollment,Graduate,Humanities,>20,>4,234,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,43,1
Male,Yes,no_enrollment,Masters,STEM,10-14,3,40,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,242,0
Male,Yes,Part time course,Masters,STEM,5-9,1,18,1
Male,Yes,no_enrollment,Graduate,Business Degree,>20,>4,28,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,8,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,34,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,3,28,0
Male,Yes,Full time course,Graduate,STEM,5-9,4,12,1
Male,Yes,no_enrollment,Masters,STEM,15-20,1,322,0
Male,No,Part time course,Graduate,STEM,1-4,1,43,0
Male,No,Full time course,High School,STEM,1-4,never,204,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,52,1
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,19,1
Female,Yes,no_enrollment,Graduate,STEM,1-4,1,11,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,9,0
Female,No,Full time course,Graduate,STEM,5-9,never,33,1
Male,Yes,Full time course,Graduate,STEM,10-14,1,100,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,288,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,41,1
Male,Yes,Full time course,Graduate,STEM,10-14,4,91,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,24,0
Male,Yes,no_enrollment,Graduate,Arts,10-14,2,8,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,91,0
Male,No,no_enrollment,High School,STEM,>20,1,15,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,123,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,84,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,15,0
Male,No,Full time course,High School,STEM,5-9,1,12,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,57,0
Female,No,Full time course,High School,STEM,5-9,1,105,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,48,0
Male,Yes,no_enrollment,Masters,No Major,5-9,1,50,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,>4,7,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,29,1
Male,Yes,no_enrollment,Phd,STEM,>20,>4,122,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,36,1
Male,No,no_enrollment,Primary School,STEM,1-4,never,73,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,110,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,130,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,58,0
Male,No,Full time course,High School,No Major,<1,never,61,1
Male,Yes,no_enrollment,Graduate,STEM,>20,2,79,0
Male,Yes,Full time course,Phd,STEM,1-4,2,17,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,29,0
Male,Yes,no_enrollment,High School,STEM,5-9,3,57,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,42,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,14,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,89,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,17,0
Male,Yes,no_enrollment,Masters,STEM,5-9,>4,23,0
Male,No,Full time course,Graduate,STEM,5-9,1,25,0
Male,Yes,Full time course,Masters,STEM,5-9,1,154,0
Male,No,Full time course,Graduate,STEM,1-4,1,135,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,3,11,1
Male,Yes,no_enrollment,High School,STEM,15-20,2,20,0
Male,Yes,no_enrollment,Masters,Humanities,1-4,never,48,1
Male,No,no_enrollment,High School,STEM,1-4,never,91,0
Male,No,Full time course,High School,STEM,5-9,1,36,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,46,1
Male,Yes,no_enrollment,Masters,STEM,10-14,2,36,0
Female,Yes,no_enrollment,Masters,STEM,15-20,2,25,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,40,0
Male,Yes,no_enrollment,Graduate,Humanities,1-4,1,30,0
Female,Yes,Full time course,Graduate,STEM,10-14,1,64,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,15,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,96,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,76,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,39,0
Male,No,Full time course,Graduate,Other,1-4,1,72,0
Male,No,Part time course,Graduate,Humanities,1-4,never,112,0
Male,No,Full time course,High School,STEM,1-4,1,105,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,3,0
Male,Yes,Part time course,Graduate,STEM,5-9,4,110,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,84,1
Female,No,no_enrollment,Masters,STEM,5-9,1,22,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,17,0
Male,Yes,no_enrollment,Graduate,Humanities,>20,never,42,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,100,0
Male,No,no_enrollment,High School,STEM,5-9,4,32,0
Male,Yes,no_enrollment,High School,STEM,5-9,1,49,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,324,0
Male,No,Full time course,Graduate,STEM,<1,1,21,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,29,0
Male,Yes,no_enrollment,Phd,STEM,>20,>4,25,0
Male,No,Part time course,High School,STEM,1-4,2,96,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,13,0
Male,No,no_enrollment,Primary School,STEM,5-9,1,34,0
Male,No,Full time course,High School,STEM,5-9,1,44,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,36,0
Other,No,Part time course,Graduate,STEM,1-4,1,45,1
Male,Yes,no_enrollment,Graduate,STEM,>20,4,50,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,21,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,3,41,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,83,0
Male,No,Full time course,High School,STEM,1-4,4,43,1
Female,Yes,no_enrollment,Graduate,STEM,>20,1,17,0
Male,No,no_enrollment,Graduate,STEM,>20,1,32,1
Male,Yes,Full time course,Masters,STEM,5-9,1,60,1
Male,No,Full time course,High School,STEM,1-4,1,67,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,15,0
Male,No,Full time course,Graduate,STEM,5-9,never,42,1
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,54,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,36,0
Female,Yes,no_enrollment,Masters,STEM,5-9,1,22,0
Male,No,Full time course,Graduate,STEM,1-4,never,25,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,27,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,47,1
Male,No,Full time course,Graduate,STEM,1-4,never,30,1
Male,Yes,no_enrollment,Masters,STEM,15-20,1,83,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,106,1
Male,Yes,Part time course,High School,STEM,1-4,1,190,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,7,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,26,0
Other,Yes,no_enrollment,Graduate,STEM,15-20,1,86,0
Male,Yes,no_enrollment,High School,STEM,15-20,>4,163,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,256,0
Female,Yes,Full time course,Masters,STEM,15-20,2,32,0
Male,Yes,Part time course,Graduate,STEM,15-20,>4,7,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,178,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,28,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,198,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,24,0
Male,No,Full time course,Graduate,STEM,1-4,1,35,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,74,1
Male,No,no_enrollment,Graduate,Business Degree,10-14,1,17,1
Other,No,Part time course,High School,STEM,1-4,2,13,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,41,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,88,0
Male,No,Full time course,High School,STEM,1-4,1,57,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,3,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,12,0
Male,No,Full time course,Graduate,STEM,<1,1,22,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,3,52,0
Other,No,Full time course,Graduate,STEM,1-4,3,15,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,18,0
Male,No,Full time course,Masters,STEM,5-9,3,26,1
Male,Yes,no_enrollment,Graduate,STEM,<1,1,102,1
Male,No,no_enrollment,Graduate,STEM,10-14,2,4,0
Male,No,Full time course,Graduate,STEM,1-4,1,20,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,40,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,22,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,8,1
Other,Yes,no_enrollment,Graduate,STEM,10-14,1,98,0
Male,No,Full time course,Graduate,STEM,5-9,2,54,1
Male,Yes,no_enrollment,Masters,STEM,10-14,never,154,0
Male,Yes,no_enrollment,High School,STEM,>20,2,182,0
Female,No,Full time course,Graduate,STEM,1-4,1,69,0
Male,Yes,no_enrollment,High School,STEM,5-9,>4,85,0
Male,Yes,no_enrollment,Graduate,Business Degree,>20,1,83,1
Male,No,Part time course,Graduate,STEM,5-9,1,50,0
Male,Yes,no_enrollment,Masters,STEM,5-9,4,12,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,146,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,4,18,0
Male,Yes,Full time course,Masters,STEM,5-9,1,40,1
Male,No,no_enrollment,Primary School,STEM,<1,never,56,1
Male,Yes,no_enrollment,High School,STEM,5-9,1,134,0
Male,Yes,no_enrollment,Graduate,Arts,15-20,>4,109,0
Female,Yes,no_enrollment,Graduate,Humanities,>20,1,28,0
Male,No,Full time course,Graduate,STEM,10-14,3,194,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,89,0
Male,Yes,Full time course,High School,STEM,5-9,1,114,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,134,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,3,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,40,0
Male,Yes,no_enrollment,Graduate,No Major,5-9,1,47,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,66,0
Male,Yes,no_enrollment,Masters,STEM,10-14,2,102,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,96,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,26,1
Male,No,no_enrollment,Masters,STEM,10-14,never,306,0
Male,Yes,no_enrollment,Masters,STEM,5-9,4,192,1
Male,No,Full time course,High School,STEM,1-4,1,54,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,92,1
Male,Yes,Full time course,Graduate,STEM,5-9,>4,155,1
Female,No,Full time course,Masters,STEM,>20,>4,4,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,178,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,15,0
Male,Yes,no_enrollment,Masters,STEM,10-14,3,34,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,30,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,46,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,never,166,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,37,0
Male,No,Full time course,Masters,STEM,>20,4,108,1
Male,Yes,Part time course,Masters,STEM,15-20,3,58,0
Female,No,Full time course,Graduate,STEM,5-9,2,16,1
Male,No,Full time course,High School,STEM,5-9,never,60,0
Male,No,no_enrollment,High School,STEM,1-4,never,102,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,64,0
Male,Yes,no_enrollment,Masters,STEM,>20,2,182,0
Female,Yes,no_enrollment,Masters,STEM,5-9,3,75,0
Male,Yes,no_enrollment,Graduate,STEM,>20,4,18,0
Male,Yes,no_enrollment,High School,STEM,>20,1,8,0
Male,No,no_enrollment,High School,Humanities,1-4,>4,64,0
Male,Yes,no_enrollment,Masters,STEM,5-9,4,210,0
Male,No,no_enrollment,High School,Humanities,1-4,never,48,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,10,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,11,0
Male,No,Part time course,High School,STEM,1-4,1,47,1
Male,No,no_enrollment,Masters,STEM,>20,2,47,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,68,0
Male,Yes,no_enrollment,Graduate,Business Degree,1-4,1,80,0
Male,Yes,no_enrollment,Masters,STEM,15-20,2,74,0
Male,Yes,Full time course,Masters,STEM,10-14,1,13,0
Male,No,no_enrollment,High School,Other,5-9,never,81,0
Male,No,Full time course,Graduate,STEM,1-4,never,36,1
Male,Yes,no_enrollment,Masters,STEM,>20,2,128,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,58,0
Male,Yes,no_enrollment,Masters,STEM,5-9,2,51,0
Male,Yes,Full time course,High School,STEM,1-4,never,104,0
Male,No,Full time course,High School,STEM,1-4,1,43,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,4,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,never,50,1
Male,Yes,no_enrollment,Graduate,STEM,>20,2,184,0
Male,Yes,Full time course,Graduate,STEM,10-14,3,258,1
Male,Yes,no_enrollment,Graduate,Arts,5-9,2,18,0
Male,No,no_enrollment,Masters,STEM,1-4,2,21,0
Male,No,Part time course,Masters,STEM,10-14,2,41,0
Male,Yes,no_enrollment,Masters,STEM,5-9,3,20,0
Male,Yes,no_enrollment,Graduate,STEM,>20,4,17,0
Male,No,Part time course,Graduate,STEM,1-4,1,128,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,24,1
Male,No,no_enrollment,Graduate,No Major,<1,1,180,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,68,0
Female,Yes,no_enrollment,Graduate,Other,>20,1,51,1
Male,Yes,no_enrollment,Masters,STEM,>20,>4,282,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,22,0
Male,No,no_enrollment,Primary School,STEM,1-4,never,81,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,80,0
